lon,lat,country_name,country_code_iso3,pm25_m4to9,fpm25_m4to9,n_months
-180,10.837696075439453,NA,NA,1.6307486494382222,0.08571804563204448,6
-180,11.780104637145996,NA,NA,1.807265470425288,0.09125373760859172,6
-180,12.722513198852539,NA,NA,1.9843479196230571,0.09820808966954549,6
-180,13.664921760559082,NA,NA,2.144930879275004,0.10546329617500305,6
-180,14.607329368591309,NA,NA,2.2829876442750296,0.11307871341705322,6
-180,15.549737930297852,NA,NA,2.397437314192454,0.11880751450856526,6
-180,16.49214744567871,NA,NA,2.499029219150543,0.12381784121195476,6
-180,17.434555053710938,NA,NA,2.589183827241262,0.12861057122548422,6
-180,18.376962661743164,NA,NA,2.66911772886912,0.1338040828704834,6
-180,19.319372177124023,NA,NA,2.7287308971087136,0.14019892613093057,6
-180,20.26177978515625,NA,NA,2.7808852593104043,0.14801979064941406,6
-180,21.20418930053711,NA,NA,2.817004402478536,0.15589298804601034,6
-180,22.146596908569336,NA,NA,2.825333078702291,0.1629512906074524,6
-180,23.089004516601562,NA,NA,2.829220414161682,0.16962742805480957,6
-180,24.031414031982422,NA,NA,2.8381879925727844,0.17677199840545654,6
-180,24.97382164001465,NA,NA,2.8671981493631997,0.18642067909240723,6
-180,25.916231155395508,NA,NA,2.8934364517529807,0.1965540051460266,6
-180,26.858638763427734,NA,NA,2.8803927898406982,0.20579258600870767,6
-180,27.80104637145996,NA,NA,2.824331283569336,0.2140355110168457,6
-180,28.74345588684082,NA,NA,2.8062942822774253,0.2249645193417867,6
-180,29.685863494873047,NA,NA,2.821760356426239,0.23926039536794028,6
-180,30.628273010253906,NA,NA,2.7822771072387695,0.25216561555862427,6
-180,31.570680618286133,NA,NA,2.770532568295797,0.2639971176783244,6
-180,32.51308822631836,NA,NA,2.7429731289545694,0.2760124405225118,6
-180,33.45549774169922,NA,NA,2.744224031766256,0.28526437282562256,6
-180,34.39790725708008,NA,NA,2.7444386084874473,0.29346710443496704,6
-180,35.34031295776367,NA,NA,2.7615907788276672,0.3001413544019063,6
-180,36.28272247314453,NA,NA,2.800130327542623,0.3070987860361735,6
-180,37.22513198852539,NA,NA,2.818946580092112,0.3085120916366577,6
-180,38.167537689208984,NA,NA,2.905701478322347,0.30674944321314496,6
-180,39.109947204589844,NA,NA,2.9357969959576926,0.30742130676905316,6
-180,40.0523567199707,NA,NA,3.1135613520940146,0.3118460178375244,6
-180,40.99476623535156,NA,NA,3.106599489847819,0.3119626045227051,6
-180,41.937171936035156,NA,NA,3.2418243885040283,0.32087989648183185,6
-180,42.879581451416016,NA,NA,3.330456535021464,0.32705942789713544,6
-180,43.821990966796875,NA,NA,3.426053444544474,0.33190075556437176,6
-180,44.76439666748047,NA,NA,3.512608210245768,0.33636478583017987,6
-180,45.70680618286133,NA,NA,3.7288790941238403,0.34543585777282715,6
-180,46.64921569824219,NA,NA,3.704864501953125,0.3471161524454753,6
-180,47.59162139892578,NA,NA,3.6344480514526367,0.34469354152679443,6
-180,48.53403091430664,NA,NA,3.433381954828898,0.33339381217956543,6
-180,49.4764404296875,NA,NA,3.27463968594869,0.32549142837524414,6
-180,50.41884994506836,NA,NA,3.134547233581543,0.3177181879679362,6
-180,51.36125564575195,NA,NA,2.9786089658737183,0.3128133217493693,6
-180,52.30366516113281,NA,NA,2.915683150291443,0.3069901466369629,6
-180,53.24607467651367,NA,NA,3.1277358531951904,0.32950230439503986,6
-180,54.188480377197266,NA,NA,3.047314405441284,0.32487161954243976,6
-180,55.130889892578125,NA,NA,2.750111738840739,0.3081338008244832,6
