lon,lat,country_name,country_code_iso3,pm25_annual,fpm25_annual,n_months
-96.25,60.78533935546875,Canada,CAN,1.187049647172292,0.4679177477955818,12
-96.25,61.72774887084961,Canada,CAN,1.079234649737676,0.410342571636041,12
-96.25,62.67015838623047,Canada,CAN,0.9889127612113953,0.36202450344959897,12
-96.25,63.61256408691406,Canada,CAN,0.9059774378935496,0.3140524203578631,12
-96.25,64.55497741699219,Canada,CAN,0.8364081556598345,0.27353307604789734,12
-96.25,65.49738311767578,Canada,CAN,0.7754372358322144,0.24031544228394827,12
-96.25,66.439788818359375,Canada,CAN,0.7280353729923567,0.2129746563732624,12
-96.25,67.3822021484375,Canada,CAN,0.6842816273371378,0.1845748002330462,12
-96.25,68.3246078491211,NA,NA,0.6530884106953939,0.1587210645278295,12
-96.25,69.26701354980469,Canada,CAN,0.6231295565764109,0.138201542198658,12
-96.25,70.20942687988281,Canada,CAN,0.6042542010545731,0.11840107043584187,12
-96.25,71.1518325805664,Canada,CAN,0.5887464135885239,0.10638786604007085,12
-96.25,72.09423828125,NA,NA,0.5661531264583269,0.09849595526854198,12
-96.25,73.036651611328125,NA,NA,0.5635476087530454,0.09140889594952266,12
-96.25,73.97905731201172,NA,NA,0.5926849891742071,0.08780403186877568,12
-96.25,74.92146301269531,NA,NA,0.7485033795237541,0.11019777258237202,12
-96.25,75.86387634277344,NA,NA,0.6252366850773493,0.08332251260677974,12
-96.25,76.80628204345703,Canada,CAN,0.5276511982083321,0.06834894667069118,12
-96.25,77.748687744140625,NA,NA,0.48937531809012097,0.059073250740766525,12
-96.25,78.69110107421875,NA,NA,0.4741699894269307,0.05500144138932228,12
-96.25,79.63350677490234,NA,NA,0.47308246915539104,0.055365936209758125,12
-96.25,80.57591247558594,NA,NA,0.469543947527806,0.05578892553846041,12
-96.25,81.51832580566406,NA,NA,0.45884954184293747,0.05304340769847234,12
-96.25,82.46073150634766,NA,NA,0.4590153681735198,0.05080645779768626,12
-96.25,83.40314483642578,NA,NA,0.46181119109193486,0.05016607170303663,12
-96.25,84.345550537109375,NA,NA,0.4696633145213127,0.050379786640405655,12
-96.25,85.28795623779297,NA,NA,0.478919534633557,0.05115473146239916,12
-96.25,86.2303695678711,NA,NA,0.48710419113437337,0.051324582348267235,12
-96.25,87.17277526855469,NA,NA,0.4961392655968666,0.05187328408161799,12
-96.25,88.11518096923828,NA,NA,0.5066863968968391,0.05320426200826963,12
-96.25,89.0575942993164,NA,NA,0.5173092484474182,0.054801215728123985,12
-96.25,90,NA,NA,0.5315570098658403,0.05614744871854782,12
-95,-90,NA,NA,0.2944096239904563,0.0026483051478862762,12
-95,-89.0575942993164,NA,NA,0.2919073800245921,0.0028443007419506707,12
-95,-88.11518096923828,NA,NA,0.3048261906951666,0.003587168330947558,12
-95,-87.17277526855469,NA,NA,0.3173388255139192,0.0038143148024876914,12
-95,-86.2303695678711,NA,NA,0.332487470159928,0.003753975033760071,12
-95,-85.28795623779297,NA,NA,0.33181435118118924,0.0036049820482730865,12
-95,-84.345550537109375,NA,NA,0.31766277551651,0.003692245731751124,12
-95,-83.40314483642578,NA,NA,0.30956992010275525,0.0038783190151055655,12
-95,-82.46073150634766,NA,NA,0.2964802570641041,0.0038929395377635956,12
-95,-81.51832580566406,NA,NA,0.2901470599075158,0.003993752102057139,12
-95,-80.57591247558594,NA,NA,0.2980271416405837,0.004515589525302251,12
-95,-79.63350677490234,NA,NA,0.30707556878527004,0.004664997259775798,12
-95,-78.69110107421875,NA,NA,0.32524358853697777,0.004782275607188542,12
-95,-77.748687744140625,NA,NA,0.34047255913416546,0.004866268485784531,12
-95,-76.80628204345703,NA,NA,0.341327798863252,0.004423387348651886,12
-95,-75.86387634277344,NA,NA,0.3355686006446679,0.004332931091388066,12
-95,-74.92146301269531,NA,NA,0.340481153378884,0.0046596042811870575,12
-95,-73.97905731201172,NA,NA,0.3501789445678393,0.004582749058802922,12
-95,-73.036651611328125,NA,NA,0.3596130112806956,0.004079908132553101,12
-95,-72.09423828125,NA,NA,0.3964665060242017,0.003530313571294149,12
-95,-71.1518325805664,NA,NA,0.45032839973767597,0.0033086140950520835,12
-95,-70.20942687988281,NA,NA,0.5499006559451421,0.0034422228733698526,12
-95,-69.26701354980469,NA,NA,0.6987224618593851,0.0038915077845255532,12
-95,-68.3246078491211,NA,NA,0.8606733232736588,0.004181141654650371,12
-95,-67.3822021484375,NA,NA,1.0221195966005325,0.00438310702641805,12
-95,-66.439788818359375,NA,NA,1.2036415537198384,0.004662305116653442,12
-95,-65.49738311767578,NA,NA,1.3716441442569096,0.00478556752204895,12
-95,-64.55497741699219,NA,NA,1.4979465305805206,0.004967282215754191,12
-95,-63.61256408691406,NA,NA,1.5984784960746765,0.0054513514041900635,12
